date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2020-10-02 00:00:00+00:00,1455.6,1479.03,1447.35,1459.63,1561132,1455.6,1479.03,1447.35,1459.63,1561132,0.0,1.0
2020-10-05 00:00:00+00:00,1482.83,1484.7,1460.09,1462.65,1080058,1482.83,1484.7,1460.09,1462.65,1080058,0.0,1.0
2020-10-06 00:00:00+00:00,1451.02,1484.52,1445.01,1475.5,1304752,1451.02,1484.52,1445.01,1475.5,1304752,0.0,1.0
2020-10-07 00:00:00+00:00,1459.14,1468.97,1433.23,1459.31,1805448,1459.14,1468.97,1433.23,1459.31,1805448,0.0,1.0
2020-10-08 00:00:00+00:00,1483.43,1488.0275,1465.45,1465.45,1303802,1483.43,1488.0275,1465.45,1465.45,1303802,0.0,1.0
2020-10-09 00:00:00+00:00,1510.45,1511.85,1487.0,1492.86,1648340,1510.45,1511.85,1487.0,1492.86,1648340,0.0,1.0
2020-10-12 00:00:00+00:00,1564.59,1588.42,1529.3,1538.0,2767164,1564.59,1588.42,1529.3,1538.0,2767164,0.0,1.0
2020-10-13 00:00:00+00:00,1567.07,1585.16,1558.63,1577.01,1953609,1567.07,1585.16,1558.63,1577.01,1953609,0.0,1.0
2020-10-14 00:00:00+00:00,1563.44,1583.85,1545.895,1574.6,1659228,1563.44,1583.85,1545.895,1574.6,1659228,0.0,1.0
2020-10-15 00:00:00+00:00,1555.47,1571.395,1541.1301,1544.5,1561485,1555.47,1571.395,1541.1301,1544.5,1561485,0.0,1.0
2020-10-16 00:00:00+00:00,1567.7,1577.71,1557.66,1561.83,1710325,1567.7,1577.71,1557.66,1561.83,1710325,0.0,1.0
2020-10-19 00:00:00+00:00,1529.95,1583.925,1522.92,1575.93,1486652,1529.95,1583.925,1522.92,1575.93,1486652,0.0,1.0
2020-10-20 00:00:00+00:00,1551.08,1573.84,1520.5,1523.11,2085915,1551.08,1573.84,1520.5,1523.11,2085915,0.0,1.0
2020-10-21 00:00:00+00:00,1585.99,1615.14,1567.135,1569.85,3016053,1585.99,1615.14,1567.135,1569.85,3016053,0.0,1.0
2020-10-22 00:00:00+00:00,1606.66,1613.42,1577.48,1585.0,1525773,1606.66,1613.42,1577.48,1585.0,1525773,0.0,1.0
2020-10-23 00:00:00+00:00,1632.98,1634.12,1611.91,1615.05,1527402,1632.98,1634.12,1611.91,1615.05,1527402,0.0,1.0
2020-10-26 00:00:00+00:00,1584.29,1629.58,1567.78,1615.0,1791317,1584.29,1629.58,1567.78,1615.0,1791317,0.0,1.0
2020-10-27 00:00:00+00:00,1598.88,1602.0,1576.99,1588.9319,1295138,1598.88,1602.0,1576.99,1588.9319,1295138,0.0,1.0
2020-10-28 00:00:00+00:00,1510.8,1553.81,1508.48,1550.01,2258675,1510.8,1553.81,1508.48,1550.01,2258675,0.0,1.0
2020-10-29 00:00:00+00:00,1556.88,1588.735,1516.55,1517.02,2770343,1556.88,1588.735,1516.55,1517.02,2770343,0.0,1.0
2020-10-30 00:00:00+00:00,1616.11,1681.315,1601.57,1667.44,4996197,1616.11,1681.315,1601.57,1667.44,4996197,0.0,1.0
2020-11-02 00:00:00+00:00,1624.32,1658.24,1614.24,1623.54,2211449,1624.32,1658.24,1614.24,1623.54,2211449,0.0,1.0
2020-11-03 00:00:00+00:00,1645.66,1659.0,1612.108,1630.76,1571641,1645.66,1659.0,1612.108,1630.76,1571641,0.0,1.0
2020-11-04 00:00:00+00:00,1745.85,1770.03,1703.0,1705.5803,3567149,1745.85,1770.03,1703.0,1705.5803,3567149,0.0,1.0
2020-11-05 00:00:00+00:00,1762.5,1791.818,1741.03,1770.45,1987907,1762.5,1791.818,1741.03,1770.45,1987907,0.0,1.0
2020-11-06 00:00:00+00:00,1759.73,1768.495,1736.68,1751.34,1431084,1759.73,1768.495,1736.68,1751.34,1431084,0.0,1.0
2020-11-09 00:00:00+00:00,1761.42,1816.89,1757.545,1795.98,2672024,1761.42,1816.89,1757.545,1795.98,2672024,0.0,1.0
2020-11-10 00:00:00+00:00,1737.72,1759.38,1716.12,1729.77,2151058,1737.72,1759.38,1716.12,1729.77,2151058,0.0,1.0
2020-11-11 00:00:00+00:00,1747.23,1762.9,1743.06,1748.4,1591906,1747.23,1762.9,1743.06,1748.4,1591906,0.0,1.0
2020-11-12 00:00:00+00:00,1742.82,1764.98,1737.97,1742.0,1324363,1742.82,1764.98,1737.97,1742.0,1324363,0.0,1.0
2020-11-13 00:00:00+00:00,1772.26,1777.13,1735.98,1748.0,1487877,1772.26,1777.13,1735.98,1748.0,1487877,0.0,1.0
2020-11-16 00:00:00+00:00,1774.03,1794.34,1761.33,1764.14,1273393,1774.03,1794.34,1761.33,1764.14,1273393,0.0,1.0
2020-11-17 00:00:00+00:00,1761.66,1777.14,1759.49,1767.86,1066034,1761.66,1777.14,1759.49,1767.86,1066034,0.0,1.0
2020-11-18 00:00:00+00:00,1740.64,1765.0,1738.5658,1756.64,1005377,1740.64,1765.0,1738.5658,1756.64,1005377,0.0,1.0
2020-11-19 00:00:00+00:00,1758.57,1763.49,1730.02,1733.23,1005340,1758.57,1763.49,1730.02,1733.23,1005340,0.0,1.0
2020-11-20 00:00:00+00:00,1736.38,1768.3625,1735.0,1762.0,1385322,1736.38,1768.3625,1735.0,1762.0,1385322,0.0,1.0
2020-11-23 00:00:00+00:00,1727.56,1745.99,1710.18,1740.22,1127618,1727.56,1745.99,1710.18,1740.22,1127618,0.0,1.0
2020-11-24 00:00:00+00:00,1763.9,1766.475,1720.73,1727.5,1360436,1763.9,1766.475,1720.73,1727.5,1360436,0.0,1.0
2020-11-25 00:00:00+00:00,1764.13,1770.38,1748.36,1767.81,979957,1764.13,1770.38,1748.36,1767.81,979957,0.0,1.0
2020-11-27 00:00:00+00:00,1787.02,1797.01,1764.54,1764.54,739507,1787.02,1797.01,1764.54,1764.54,739507,0.0,1.0
2020-11-30 00:00:00+00:00,1754.4,1780.335,1747.84,1775.65,1620887,1754.4,1780.335,1747.84,1775.65,1620887,0.0,1.0
2020-12-01 00:00:00+00:00,1795.36,1821.7199,1763.03,1766.655,1861965,1795.36,1821.7199,1763.03,1766.655,1861965,0.0,1.0
2020-12-02 00:00:00+00:00,1824.97,1832.74,1785.1695,1795.36,1471235,1824.97,1832.74,1785.1695,1795.36,1471235,0.0,1.0
2020-12-03 00:00:00+00:00,1821.84,1843.83,1817.0,1820.54,1236366,1821.84,1843.83,1817.0,1820.54,1236366,0.0,1.0
2020-12-04 00:00:00+00:00,1823.76,1829.4994,1813.59,1820.22,1027242,1823.76,1829.4994,1813.59,1820.22,1027242,0.0,1.0
2020-12-07 00:00:00+00:00,1817.03,1829.29,1803.04,1815.55,1114391,1817.03,1829.29,1803.04,1815.55,1114391,0.0,1.0
2020-12-08 00:00:00+00:00,1811.33,1815.97,1791.28,1808.52,996768,1811.33,1815.97,1791.28,1808.52,996768,0.0,1.0
2020-12-09 00:00:00+00:00,1777.86,1828.37,1762.0001,1810.36,1586426,1777.86,1828.37,1762.0001,1810.36,1586426,0.0,1.0
2020-12-10 00:00:00+00:00,1767.65,1774.99,1733.527,1762.6,1434416,1767.65,1774.99,1733.527,1762.6,1434416,0.0,1.0
2020-12-11 00:00:00+00:00,1774.8,1777.31,1752.74,1760.0,931431,1774.8,1777.31,1752.74,1760.0,931431,0.0,1.0
2020-12-14 00:00:00+00:00,1752.26,1789.8,1749.13,1770.72,1652471,1752.26,1789.8,1749.13,1770.72,1652471,0.0,1.0
2020-12-15 00:00:00+00:00,1761.08,1764.0,1741.67,1759.86,1068292,1761.08,1764.0,1741.67,1759.86,1068292,0.0,1.0
2020-12-16 00:00:00+00:00,1757.19,1769.11,1749.06,1769.11,1233836,1757.19,1769.11,1749.06,1769.11,1233836,0.0,1.0
2020-12-17 00:00:00+00:00,1740.51,1766.71,1731.15,1763.93,1744005,1740.51,1766.71,1731.15,1763.93,1744005,0.0,1.0
2020-12-18 00:00:00+00:00,1726.22,1748.36,1715.0,1746.1702,4262837,1726.22,1748.36,1715.0,1746.1702,4262837,0.0,1.0
2020-12-21 00:00:00+00:00,1734.56,1737.0,1694.0,1709.13,1698707,1734.56,1737.0,1694.0,1709.13,1698707,0.0,1.0
2020-12-22 00:00:00+00:00,1720.22,1732.6123,1705.78,1729.33,1018829,1720.22,1732.6123,1705.78,1729.33,1018829,0.0,1.0
2020-12-23 00:00:00+00:00,1728.23,1744.11,1721.2,1723.93,1148684,1728.23,1744.11,1721.2,1723.93,1148684,0.0,1.0
2020-12-24 00:00:00+00:00,1734.16,1742.41,1724.35,1729.0,465638,1734.16,1742.41,1724.35,1729.0,465638,0.0,1.0
2020-12-28 00:00:00+00:00,1773.96,1787.0,1741.82,1744.91,1379642,1773.96,1787.0,1741.82,1744.91,1379642,0.0,1.0
2020-12-29 00:00:00+00:00,1757.76,1788.47,1755.11,1787.23,986287,1757.76,1788.47,1755.11,1787.23,986287,0.0,1.0
2020-12-30 00:00:00+00:00,1736.25,1767.76,1728.0,1765.0,1051308,1736.25,1767.76,1728.0,1765.0,1051308,0.0,1.0
2020-12-31 00:00:00+00:00,1752.64,1757.5,1736.09,1737.27,1053479,1752.64,1757.5,1736.09,1737.27,1053479,0.0,1.0
